company_size,annual_revenue_k,website_visits_30d,email_opens_30d,demo_requests_30d,form_submissions_30d,days_since_last_contact,lead_source,industry,decision_maker_engaged,converted
111,182.18,8,6,1,1,31,organic,finance,False,0
200,1192.07,13,3,1,1,2,paid_search,saas,False,0
55,545.32,6,3,0,0,1,organic,services,True,1
46,94.8,8,6,1,3,27,organic,services,False,0
20,1928.46,13,4,1,1,28,outbound,ecommerce,False,0
72,672.0,12,2,1,7,20,referral,healthcare,False,0
47,730.79,8,2,0,0,1,paid_search,healthcare,False,0
45,1349.17,6,3,0,1,13,paid_search,ecommerce,True,1
199,2206.63,10,8,0,2,19,outbound,finance,False,0
49,602.46,13,6,1,0,5,paid_search,finance,False,0
158,913.5,15,2,0,0,6,social,healthcare,False,0
15,714.22,11,4,0,0,23,paid_search,saas,False,0
469,349.72,15,2,0,2,3,organic,services,False,0
41,101.15,16,2,0,0,16,social,saas,False,0
96,610.89,12,4,3,0,21,organic,healthcare,False,0
109,1956.55,15,3,1,1,12,social,saas,False,0
37,883.01,13,7,0,0,45,paid_search,saas,False,0
105,169.45,14,2,2,2,74,social,saas,True,0
110,1476.64,6,4,0,1,3,social,ecommerce,False,0
31,361.6,22,3,0,0,0,social,healthcare,True,0
31,60.82,17,6,0,1,0,organic,healthcare,False,0
57,1363.63,11,3,1,0,16,social,finance,False,0
50,191.45,13,4,0,1,35,outbound,finance,False,0
166,2924.06,10,3,0,1,1,organic,saas,False,0
96,1552.74,14,5,1,2,13,paid_search,saas,False,1
52,392.37,12,3,0,0,8,outbound,healthcare,False,0
89,780.05,10,5,0,2,20,organic,finance,False,1
11,5563.14,9,3,0,0,25,social,healthcare,True,0
33,1339.44,10,3,1,1,20,social,saas,False,0
69,625.28,14,5,1,1,27,organic,services,True,1
133,8858.69,12,12,2,1,60,referral,saas,True,0
64,554.23,13,3,0,1,13,referral,healthcare,False,1
175,881.67,9,5,0,1,7,paid_search,saas,False,0
109,193.21,15,3,0,1,55,outbound,finance,False,0
37,92.32,16,2,0,0,120,organic,ecommerce,False,0
49,369.52,13,3,0,2,25,paid_search,finance,False,1
76,512.04,11,7,1,1,21,outbound,saas,False,0
38,684.89,8,3,0,0,19,organic,healthcare,False,0
186,119.13,13,4,1,1,43,outbound,saas,False,0
22,954.01,8,5,0,1,51,organic,finance,False,0
70,214.78,8,4,0,1,11,referral,saas,True,0
98,905.72,12,4,0,0,16,organic,saas,True,1
42,1255.04,14,6,1,1,5,social,finance,False,0
35,331.79,15,3,0,2,61,social,saas,False,0
51,187.95,14,5,1,2,15,outbound,saas,False,1
105,2306.88,11,2,0,1,2,outbound,services,False,0
37,1179.58,8,6,1,0,17,social,services,False,0
23,573.63,15,2,1,1,15,social,services,False,0
137,2139.71,7,4,1,0,9,referral,ecommerce,False,0
75,535.53,7,2,1,4,1,outbound,healthcare,False,0
122,264.94,12,5,0,4,25,referral,finance,False,0
100,180.96,12,2,2,1,32,outbound,saas,True,1
312,442.39,6,2,2,1,11,organic,finance,False,1
133,1066.06,7,3,0,1,35,referral,saas,False,0
31,1977.84,12,3,1,1,37,social,services,False,0
80,504.47,9,3,0,0,31,organic,healthcare,True,0
35,1657.6,9,1,1,0,84,organic,healthcare,True,1
38,397.71,14,6,1,3,1,outbound,healthcare,False,1
18,225.52,9,1,1,1,21,paid_search,saas,False,0
43,133.44,12,8,3,2,33,organic,ecommerce,True,1
84,297.01,14,6,0,2,61,paid_search,finance,False,0
52,138.57,8,6,0,0,23,paid_search,healthcare,False,0
23,3675.75,13,3,0,4,11,referral,healthcare,False,0
16,764.56,4,6,0,2,26,outbound,saas,True,0
296,447.82,18,1,0,2,13,outbound,finance,False,0
71,2757.28,14,3,2,3,6,social,ecommerce,False,0
28,133.99,12,1,1,0,36,social,saas,False,0
79,429.6,12,2,2,0,11,paid_search,services,False,0
315,3639.76,12,3,1,2,11,outbound,healthcare,False,1
90,426.65,10,3,1,1,18,organic,healthcare,True,0
6,5691.98,6,3,1,2,47,organic,services,False,1
456,1080.96,12,2,1,0,19,outbound,ecommerce,True,0
12,1818.79,7,4,1,0,86,outbound,services,False,0
46,1872.25,12,3,1,2,23,paid_search,finance,True,1
22,493.54,13,3,0,0,17,social,healthcare,True,1
30,302.41,7,4,1,2,44,paid_search,saas,False,0
69,439.03,11,4,2,2,31,paid_search,saas,False,0
10,183.66,17,2,1,1,15,paid_search,ecommerce,False,0
51,461.29,7,2,1,0,28,organic,saas,False,0
137,490.58,12,10,0,2,9,referral,saas,False,1
28,2668.4,9,2,2,3,54,paid_search,healthcare,False,1
18,891.83,9,4,0,2,14,referral,finance,True,0
49,5232.36,13,4,0,0,35,organic,saas,True,0
42,56.85,14,5,0,2,34,outbound,finance,True,0
34,145.91,8,4,0,1,13,referral,services,False,1
21,345.38,14,2,2,1,10,outbound,finance,False,0
83,2191.84,13,4,0,3,12,organic,finance,False,1
88,441.61,16,2,1,0,42,referral,finance,True,0
23,113.54,12,3,0,1,6,outbound,saas,False,0
26,385.63,8,4,0,0,47,paid_search,ecommerce,False,0
61,148.77,16,5,0,2,122,organic,services,False,0
25,122.29,16,2,0,2,7,paid_search,finance,False,0
63,3636.68,8,4,0,1,7,paid_search,finance,False,0
177,346.68,8,5,1,0,7,paid_search,services,False,0
52,585.9,10,1,0,0,1,paid_search,saas,False,0
21,449.01,16,1,1,0,9,paid_search,ecommerce,False,0
75,383.18,15,5,1,2,2,referral,healthcare,False,0
47,212.58,10,5,0,2,22,organic,saas,True,0
48,361.18,10,4,0,1,15,paid_search,healthcare,False,0
80,690.38,7,3,1,0,9,social,services,False,0
95,2035.78,15,4,1,1,15,organic,healthcare,False,0
56,1270.84,8,2,1,1,10,organic,ecommerce,False,0
52,145.61,9,3,1,1,8,organic,finance,False,0
285,1324.16,12,3,0,1,0,organic,saas,False,0
143,792.69,11,1,1,0,62,referral,services,False,0
106,263.82,10,4,1,1,40,organic,saas,True,0
61,591.17,11,5,2,0,15,paid_search,services,False,1
24,873.31,16,6,0,2,52,outbound,healthcare,False,0
135,516.49,17,10,1,3,1,outbound,ecommerce,False,0
61,796.51,14,5,2,1,17,organic,healthcare,False,1
34,207.9,17,4,0,0,59,paid_search,saas,False,0
45,3614.95,10,6,1,0,8,paid_search,ecommerce,True,1
25,71.57,21,5,1,1,2,outbound,services,False,0
127,878.18,11,1,1,0,31,outbound,services,False,1
94,711.06,20,4,0,1,13,organic,saas,True,1
63,937.24,15,2,0,2,22,organic,finance,True,0
53,242.65,10,4,2,1,35,paid_search,services,False,0
32,1586.36,10,6,1,1,2,outbound,services,False,1
10,442.31,15,3,1,0,63,outbound,ecommerce,False,0
18,150.47,6,4,2,2,63,organic,saas,False,0
30,164.88,14,4,0,1,1,referral,services,False,0
27,558.19,13,5,0,1,31,organic,ecommerce,False,0
69,99.83,17,4,0,3,22,social,ecommerce,False,1
105,2982.47,8,3,0,0,16,outbound,finance,False,0
49,1406.59,3,7,2,0,58,paid_search,ecommerce,False,0
169,3062.06,5,6,1,2,30,organic,services,False,1
29,2755.69,13,3,1,1,20,referral,saas,True,0
49,346.57,11,2,0,1,4,paid_search,finance,True,0
52,206.58,15,2,2,0,22,outbound,services,False,0
131,33.86,12,2,0,2,27,paid_search,services,False,0
59,328.25,12,13,1,3,22,outbound,services,False,0
61,2880.31,11,2,0,0,23,paid_search,services,False,0
15,215.33,15,4,0,1,47,organic,ecommerce,False,0
27,399.45,14,5,1,0,3,paid_search,services,False,0
131,283.0,6,5,0,1,0,organic,services,True,1
10,716.94,16,5,1,3,3,paid_search,healthcare,False,0
160,1783.06,9,4,0,3,3,social,ecommerce,False,0
81,105.72,7,3,1,2,3,organic,saas,False,1
30,128.02,15,5,1,2,12,organic,healthcare,False,0
28,2179.0,12,5,1,3,64,organic,finance,False,1
249,1025.63,8,6,0,1,76,organic,ecommerce,True,0
169,380.17,16,3,0,1,1,outbound,ecommerce,False,0
50,2716.45,15,5,0,0,4,outbound,healthcare,True,1
61,125.83,12,5,0,3,126,organic,saas,True,1
33,1250.39,15,2,0,0,12,social,services,True,0
61,460.25,13,2,0,1,26,social,ecommerce,True,0
32,903.74,9,7,0,0,24,outbound,saas,False,0
51,45.28,9,5,1,0,63,paid_search,saas,False,0
232,379.67,17,6,0,2,6,paid_search,services,False,0
51,1029.47,6,2,2,1,88,paid_search,services,True,0
24,462.51,5,7,0,2,44,outbound,saas,False,0
18,1729.0,13,3,0,1,3,social,saas,False,0
60,1672.05,10,4,2,2,4,referral,ecommerce,False,1
30,188.94,17,2,0,2,24,organic,saas,False,0
67,1123.26,14,8,0,1,0,social,finance,False,0
15,182.61,9,2,1,1,26,outbound,saas,False,0
95,520.1,13,5,0,2,31,paid_search,healthcare,True,1
23,949.68,12,2,0,1,13,social,ecommerce,False,0
57,213.73,10,4,1,0,9,paid_search,ecommerce,False,0
42,1082.39,11,2,0,1,20,referral,ecommerce,True,0
216,297.27,10,9,0,0,62,referral,saas,False,1
63,275.7,8,3,0,1,2,social,saas,False,0
259,998.9,17,4,1,0,54,outbound,saas,True,0
86,213.58,19,2,1,0,29,paid_search,saas,False,0
171,202.99,14,0,1,1,28,paid_search,services,False,0
46,1395.71,8,4,0,1,50,paid_search,ecommerce,True,0
72,549.25,11,4,0,0,21,organic,ecommerce,False,0
145,115.11,8,3,0,0,3,paid_search,saas,False,1
113,1159.38,8,4,2,0,4,organic,finance,False,0
83,328.13,8,4,0,1,32,paid_search,services,False,0
42,121.14,14,4,0,1,37,organic,finance,False,0
48,40.15,8,2,0,5,0,paid_search,healthcare,True,0
136,1216.11,13,7,0,2,3,social,services,False,0
160,208.53,11,6,0,0,25,organic,ecommerce,False,0
34,142.05,14,6,2,2,32,referral,services,False,0
30,933.93,10,5,0,1,25,outbound,finance,False,0
26,1103.0,12,5,1,1,48,referral,saas,False,0
106,224.28,14,6,0,3,20,organic,healthcare,False,0
26,1227.38,12,9,0,1,78,paid_search,ecommerce,True,0
105,3846.4,13,5,0,0,28,referral,saas,True,1
84,1894.41,6,3,0,0,12,referral,services,False,0
35,1621.42,10,1,0,4,21,organic,saas,False,0
191,674.61,11,7,0,0,35,paid_search,finance,True,0
17,316.17,14,5,1,0,10,referral,services,False,0
206,465.97,11,4,1,3,53,paid_search,healthcare,True,1
70,765.66,11,3,0,1,26,referral,ecommerce,False,1
10,140.12,20,1,0,0,4,organic,healthcare,False,1
195,228.29,16,4,1,3,16,paid_search,services,False,0
119,118.18,15,2,0,0,5,outbound,saas,False,0
39,623.4,9,7,1,3,17,paid_search,ecommerce,False,0
25,535.42,16,4,0,1,50,referral,healthcare,False,0
16,256.54,15,5,0,4,22,paid_search,services,False,1
377,1119.35,11,8,0,2,31,paid_search,ecommerce,True,0
26,173.37,14,2,1,0,18,outbound,ecommerce,False,0
20,247.19,11,3,0,0,81,paid_search,services,False,0
68,1075.48,10,8,1,2,19,organic,saas,False,0
15,1247.4,16,5,1,1,15,outbound,saas,False,0
25,222.35,14,3,0,1,14,social,healthcare,False,0
121,621.44,13,4,1,0,12,social,saas,True,0
79,226.15,19,4,0,0,73,organic,saas,False,0
40,404.5,14,4,1,0,97,organic,healthcare,True,0
55,568.98,14,5,0,0,2,referral,finance,True,0
38,862.96,7,8,1,1,0,organic,healthcare,False,1
52,676.92,8,4,0,2,27,organic,ecommerce,False,0
30,647.53,12,3,1,1,55,social,healthcare,True,1
34,167.59,7,2,0,2,37,paid_search,healthcare,True,0
33,726.53,9,6,0,1,5,organic,services,False,0
31,854.97,8,4,0,2,22,organic,finance,False,0
126,981.36,15,4,2,0,70,paid_search,finance,False,0
101,239.96,8,2,0,1,6,referral,services,False,1
26,1231.0,15,1,1,1,4,outbound,services,False,0
21,132.0,15,4,1,2,14,organic,saas,False,1
48,320.28,11,1,0,2,13,organic,services,False,0
306,374.08,13,6,0,0,59,referral,services,False,0
24,139.43,13,6,1,2,19,paid_search,ecommerce,False,0
48,368.44,8,4,0,3,39,referral,saas,True,0
59,614.91,18,5,0,1,34,outbound,healthcare,False,0
50,79.38,8,5,2,1,1,referral,ecommerce,False,0
38,332.06,8,8,0,1,18,paid_search,finance,False,0
138,85.76,14,6,0,1,21,outbound,healthcare,False,0
79,3795.38,10,2,1,2,31,organic,saas,True,1
107,609.41,14,5,1,3,11,outbound,saas,False,0
87,558.82,9,6,1,0,31,referral,services,False,1
112,621.46,9,8,0,3,30,referral,saas,True,1
194,901.92,11,6,0,1,11,outbound,finance,False,1
158,1310.49,16,4,0,3,3,referral,ecommerce,False,1
351,103.18,12,3,0,1,8,paid_search,ecommerce,True,1
145,1826.54,12,4,0,1,8,paid_search,healthcare,False,0
32,1712.7,15,2,1,2,5,social,ecommerce,False,0
108,461.12,13,4,0,0,53,referral,finance,False,0
96,437.59,11,5,0,1,25,organic,finance,False,0
254,25.0,11,2,0,0,18,social,saas,False,0
25,142.03,12,3,0,2,51,referral,ecommerce,False,0
85,827.86,9,1,1,2,12,paid_search,finance,False,1
32,1636.99,13,1,1,2,32,organic,finance,True,0
82,1021.31,8,5,0,0,15,paid_search,healthcare,False,0
46,456.82,11,4,1,1,7,organic,finance,False,0
80,3380.82,10,6,1,0,41,organic,saas,False,0
18,1346.38,9,6,0,1,0,paid_search,saas,True,0
103,332.34,20,3,0,1,5,organic,finance,False,0
64,4368.22,11,4,0,1,4,paid_search,finance,False,0
62,164.65,14,4,1,1,30,social,services,True,1
260,113.09,13,4,2,0,11,paid_search,saas,False,1
40,323.4,15,5,1,0,37,outbound,healthcare,False,0
72,230.76,13,5,0,1,47,outbound,finance,True,1
59,342.09,13,3,1,3,7,referral,saas,False,0
64,1094.54,10,3,0,0,2,outbound,healthcare,False,0
323,476.29,7,4,0,3,35,outbound,healthcare,False,1
57,488.68,11,5,1,2,11,paid_search,saas,False,0
35,522.6,15,3,2,0,44,social,ecommerce,False,0
244,48.8,15,6,1,2,0,organic,saas,False,1
43,108.28,14,6,0,1,19,social,services,True,0
15,335.19,15,3,1,3,41,referral,saas,False,1
30,212.1,10,0,3,1,7,organic,saas,False,1
20,390.81,11,8,0,2,65,paid_search,saas,True,0
13,2006.46,9,2,1,0,11,outbound,saas,False,0
41,457.4,9,1,1,0,5,paid_search,saas,False,1
52,131.35,11,7,0,2,22,organic,healthcare,False,0
140,222.94,10,7,1,0,33,organic,saas,False,1
90,2725.96,9,2,0,2,8,referral,ecommerce,False,0
87,2281.28,13,1,1,3,93,outbound,saas,False,0
27,894.15,12,2,0,1,20,social,ecommerce,True,0
111,103.29,9,9,1,0,36,paid_search,saas,False,0
166,669.68,14,1,1,2,37,organic,healthcare,False,0
75,723.21,11,4,0,2,27,organic,finance,True,1
77,505.5,11,3,1,2,18,paid_search,finance,False,1
20,278.66,9,3,1,3,16,outbound,saas,False,0
127,342.88,12,10,1,0,1,social,services,False,1
227,259.9,14,2,1,0,4,paid_search,finance,False,0
71,156.79,15,4,0,1,45,referral,saas,False,0
34,1931.38,10,2,0,1,24,paid_search,ecommerce,False,0
48,1190.72,7,3,0,2,1,referral,finance,False,0
39,370.58,11,5,0,0,9,referral,ecommerce,False,0
41,700.77,13,7,0,0,20,social,ecommerce,False,1
92,727.56,10,3,0,2,32,referral,healthcare,True,1
68,5130.12,16,5,0,1,2,outbound,saas,False,0
122,1179.17,14,1,0,1,79,paid_search,services,True,0
73,1135.43,12,8,0,0,18,organic,saas,True,1
27,511.82,11,6,0,2,22,organic,saas,False,0
37,319.12,14,3,0,1,21,referral,saas,False,1
35,1963.94,8,4,0,2,1,referral,ecommerce,True,1
47,946.03,15,4,0,0,3,referral,services,False,0
229,214.96,11,4,0,1,4,social,services,False,0
261,775.78,13,6,1,0,3,paid_search,services,True,1
107,1138.41,12,5,0,0,17,social,healthcare,False,0
60,60.59,11,4,0,1,16,social,ecommerce,False,0
18,195.9,12,2,0,3,13,paid_search,ecommerce,False,0
65,708.23,9,2,1,0,47,paid_search,saas,False,0
29,71.92,15,4,0,2,5,organic,services,False,0
201,84.26,9,3,1,2,16,paid_search,healthcare,False,0
15,375.98,13,6,0,4,39,social,ecommerce,False,0
74,805.57,5,3,1,1,36,outbound,healthcare,False,0
27,843.69,9,4,0,1,64,referral,finance,True,1
54,2398.02,13,7,0,2,23,paid_search,saas,True,1
93,535.0,15,4,1,2,47,social,finance,False,0
124,339.46,16,6,0,0,7,social,finance,True,1
52,133.31,15,7,0,1,27,paid_search,services,False,0
100,335.42,14,4,0,1,6,outbound,saas,False,0
32,999.77,9,5,0,0,59,organic,saas,False,0
66,1045.99,12,6,0,0,12,organic,healthcare,False,0
122,642.02,10,2,0,0,65,organic,services,False,0
71,851.6,8,5,0,1,9,organic,services,False,0
36,1765.84,13,3,0,4,74,outbound,healthcare,False,0
44,531.27,9,4,0,0,6,paid_search,saas,False,0
123,1933.95,14,1,1,0,15,paid_search,saas,False,1
23,238.26,20,4,1,3,2,paid_search,healthcare,True,1
26,457.93,8,3,1,0,32,paid_search,saas,True,0
88,304.65,15,4,0,0,0,paid_search,healthcare,False,0
38,1088.66,13,4,0,1,37,organic,services,False,0
17,178.67,8,2,0,3,37,social,ecommerce,True,0
161,357.18,11,5,0,1,17,organic,ecommerce,True,0
23,76.73,8,5,0,1,0,social,saas,False,0
47,892.81,11,7,0,0,42,organic,ecommerce,False,0
33,1714.35,8,4,1,0,66,social,finance,False,0
43,1225.01,16,5,0,0,7,outbound,ecommerce,False,0
27,1110.57,9,6,0,0,13,organic,saas,False,0
97,1140.7,15,4,3,4,16,organic,saas,False,1
60,991.97,4,5,2,1,2,outbound,saas,False,0
120,910.87,11,2,1,0,17,paid_search,finance,True,1
34,971.57,18,8,1,2,13,referral,healthcare,False,0
301,255.78,16,4,1,2,32,organic,healthcare,False,1
12,403.35,7,1,1,0,72,paid_search,healthcare,False,0
15,528.61,12,2,0,0,14,referral,saas,False,0
222,352.23,11,2,1,5,8,outbound,healthcare,False,0
80,102.89,4,5,0,0,42,paid_search,saas,False,0
72,143.31,14,1,1,0,2,social,services,False,0
77,620.16,27,2,0,2,57,social,saas,False,0
86,1218.99,17,1,0,0,51,organic,ecommerce,False,0
69,497.37,9,6,1,3,5,paid_search,saas,False,0
25,7822.99,17,8,0,1,4,organic,finance,False,0
105,196.42,10,3,0,0,39,paid_search,saas,False,0
93,768.89,18,7,0,0,6,referral,services,True,0
171,1792.21,11,4,0,1,9,paid_search,saas,False,0
224,1430.35,12,4,3,2,10,organic,services,False,1
71,948.68,11,8,1,3,22,social,finance,False,0
20,1436.92,16,2,1,3,57,referral,saas,False,1
225,520.81,6,4,0,1,8,referral,saas,True,1
24,2599.0,17,5,0,1,70,referral,ecommerce,False,0
72,1777.85,10,5,1,1,25,organic,services,False,1
44,210.14,11,4,0,1,18,social,services,False,1
39,679.64,10,3,3,0,18,paid_search,saas,False,0
101,104.87,8,7,1,2,31,paid_search,ecommerce,True,1
66,2256.99,10,2,0,1,44,organic,saas,False,0
82,616.61,14,4,0,1,7,referral,saas,False,0
28,1898.41,19,0,1,0,8,referral,healthcare,False,1
48,441.71,10,3,0,1,14,paid_search,ecommerce,False,0
29,76.99,16,1,0,1,49,outbound,saas,False,0
47,6886.84,14,4,0,1,25,outbound,services,False,0
50,561.77,14,6,0,1,10,organic,finance,True,1
239,181.23,12,4,1,1,12,social,finance,True,0
44,1549.62,14,4,1,0,45,paid_search,saas,False,0
10,3773.87,16,6,1,2,4,outbound,services,False,0
167,402.45,20,5,0,1,14,organic,healthcare,False,0
78,446.2,14,4,2,0,2,paid_search,healthcare,True,1
49,625.18,11,4,0,2,6,paid_search,saas,True,1
38,162.23,10,1,0,1,6,paid_search,services,True,0
26,246.99,14,7,1,1,36,social,healthcare,True,1
257,2927.56,9,3,0,1,44,referral,services,False,1
57,431.73,8,3,2,2,61,organic,finance,True,1
14,213.25,8,7,0,1,76,referral,finance,False,0
71,313.55,12,7,0,1,15,outbound,finance,False,0
143,1440.61,14,4,0,2,2,social,services,False,0
62,68.31,8,4,0,0,11,referral,saas,False,0
27,635.65,9,1,0,0,36,paid_search,saas,False,0
25,5780.35,8,1,1,2,16,organic,finance,True,0
26,3755.82,10,4,1,3,6,outbound,healthcare,False,0
184,874.11,8,2,0,0,0,social,healthcare,True,0
52,1838.02,11,5,0,1,20,referral,finance,False,0
14,1820.43,6,7,0,0,51,outbound,healthcare,False,0
74,434.48,10,6,0,4,107,organic,finance,False,0
61,1242.39,9,1,0,4,31,social,ecommerce,True,0
38,2947.12,14,8,0,2,13,organic,services,False,0
24,139.25,11,3,0,2,47,organic,saas,False,0
23,877.13,12,6,0,2,15,paid_search,healthcare,True,1
130,707.31,13,4,0,1,63,paid_search,services,True,0
67,546.3,12,2,2,2,23,outbound,ecommerce,False,1
80,500.01,16,1,1,1,51,paid_search,ecommerce,True,0
66,621.21,11,4,1,2,17,outbound,ecommerce,False,0
71,675.58,7,5,0,0,58,social,healthcare,True,0
38,1508.11,11,4,0,1,22,social,ecommerce,False,0
46,793.55,9,0,0,4,16,outbound,saas,True,1
139,412.45,6,5,1,2,38,paid_search,services,True,1
169,212.74,10,2,1,1,7,paid_search,saas,True,0
21,307.22,8,5,0,3,25,organic,healthcare,False,0
46,639.81,13,1,0,0,34,paid_search,healthcare,False,0
107,243.21,11,1,1,0,47,outbound,saas,False,1
246,1268.86,11,2,0,2,16,referral,saas,False,1
227,757.52,9,4,1,0,31,paid_search,services,False,0
29,1546.16,12,9,0,1,15,organic,finance,False,0
151,260.13,16,5,0,2,6,referral,saas,False,1
57,214.63,10,3,2,2,35,social,finance,False,0
126,1534.65,14,5,1,2,25,paid_search,healthcare,True,0
103,561.13,7,6,1,0,5,social,saas,False,0
20,402.41,8,6,0,2,119,referral,finance,False,0
85,990.95,11,4,1,1,20,social,healthcare,True,0
122,954.75,8,6,2,3,2,paid_search,saas,False,1
54,140.36,13,7,0,1,4,referral,services,False,1
45,1967.75,8,8,1,2,3,organic,ecommerce,False,0
16,326.88,12,5,0,0,1,paid_search,ecommerce,False,0
94,2697.33,13,6,0,2,7,social,ecommerce,False,1
65,129.86,12,3,1,1,13,referral,finance,False,1
26,676.82,11,3,1,1,32,organic,finance,False,0
42,409.27,7,2,1,0,22,outbound,services,True,0
62,68.36,11,5,0,1,2,organic,saas,False,0
35,951.66,15,1,3,0,11,referral,finance,False,1
55,71.96,12,5,0,4,97,outbound,healthcare,True,0
13,368.09,9,6,0,1,18,referral,ecommerce,False,0
161,1486.64,13,3,2,4,21,outbound,saas,False,1
55,290.02,14,1,0,0,92,referral,services,True,0
23,199.59,15,2,1,0,15,social,saas,True,0
8,1097.02,9,7,0,2,19,social,healthcare,False,0
124,383.94,6,3,0,2,35,social,healthcare,False,0
85,328.63,22,3,0,2,30,organic,saas,False,0
65,1763.39,15,5,0,1,22,social,services,True,1
109,153.35,10,2,0,0,98,organic,services,False,0
109,311.19,12,5,0,1,15,outbound,healthcare,False,0
64,1171.98,12,7,0,3,15,organic,finance,True,0
45,143.75,12,4,0,3,25,organic,healthcare,True,0
39,2908.37,6,1,1,2,34,outbound,finance,True,1
76,396.69,15,5,0,1,51,organic,saas,True,1
167,1181.48,10,9,0,2,72,paid_search,ecommerce,True,0
50,1179.02,9,3,0,2,29,social,ecommerce,False,0
178,423.14,7,6,0,0,4,organic,ecommerce,False,1
74,305.21,6,7,1,0,1,organic,ecommerce,False,0
74,472.03,16,0,0,0,2,referral,saas,False,1
374,1004.94,9,3,0,1,7,organic,services,False,1
205,183.75,12,9,0,1,21,organic,saas,True,1
209,147.93,12,5,0,0,4,organic,saas,False,0
29,2173.74,15,10,0,2,135,paid_search,ecommerce,False,0
315,236.31,12,0,0,2,111,paid_search,healthcare,False,0
51,702.11,16,3,0,1,39,organic,saas,False,0
46,402.54,9,4,0,2,2,referral,healthcare,False,0
10,420.79,13,6,0,1,9,referral,finance,False,0
71,2059.85,12,5,1,2,29,organic,saas,False,0
23,452.52,11,6,2,1,14,paid_search,services,False,1
76,344.87,14,5,1,1,51,outbound,ecommerce,False,0
22,376.26,13,4,0,0,16,referral,healthcare,False,0
230,297.84,21,4,0,2,1,paid_search,saas,False,0
85,252.12,10,4,0,1,26,paid_search,finance,True,0
338,299.03,7,2,1,1,8,organic,services,True,0
24,2599.85,11,7,0,0,12,outbound,saas,False,0
189,1003.74,16,7,0,0,23,outbound,saas,False,0
13,348.91,16,8,0,1,7,outbound,ecommerce,False,0
64,1315.08,12,3,2,1,33,organic,saas,True,1
33,100.77,19,3,2,0,13,paid_search,services,False,1
38,1950.18,12,2,1,0,3,organic,healthcare,False,0
36,1799.31,11,2,1,0,10,paid_search,healthcare,False,0
26,4611.62,12,3,1,1,42,paid_search,services,False,0
20,1354.99,12,3,2,0,23,referral,services,True,1
38,762.98,16,4,1,2,13,organic,services,False,1
60,1792.09,17,8,0,1,35,outbound,ecommerce,False,0
139,263.54,15,6,1,0,78,organic,ecommerce,True,0
